region_id,2001_Census_Christianity_Total_0_14_years,2001_Census_Christianity_Total_15_24_years,2001_Census_Christianity_Total_25_34_years,2001_Census_Christianity_Total_35_44_years,2001_Census_Christianity_Total_45_54_years,2001_Census_Christianity_Total_55_64_years,2001_Census_Christianity_Total_65_74_years,2001_Census_Christianity_Total_75_84_years,2001_Census_Christianity_Total_85_years_and_over,2001_Census_Christianity_Total_Total,2001_Census_Hinduism_0_14_years,2001_Census_Hinduism_15_24_years,2001_Census_Hinduism_25_34_years,2001_Census_Hinduism_35_44_years,2001_Census_Hinduism_45_54_years,2001_Census_Hinduism_55_64_years,2001_Census_Hinduism_65_74_years,2001_Census_Hinduism_75_84_years,2001_Census_Hinduism_85_years_and_over,2001_Census_Hinduism_Total,2001_Census_Islam_0_14_years,2001_Census_Islam_15_24_years,2001_Census_Islam_25_34_years,2001_Census_Islam_35_44_years,2001_Census_Islam_45_54_years,2001_Census_Islam_55_64_years,2001_Census_Islam_65_74_years,2001_Census_Islam_75_84_years,2001_Census_Islam_85_years_and_over,2001_Census_Islam_Total,2001_Census_Judaism_0_14_years,2001_Census_Judaism_15_24_years,2001_Census_Judaism_25_34_years,2001_Census_Judaism_35_44_years,2001_Census_Judaism_45_54_years,2001_Census_Judaism_55_64_years,2001_Census_Judaism_65_74_years,2001_Census_Judaism_75_84_years,2001_Census_Judaism_85_years_and_over,2001_Census_Judaism_Total,2001_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_0_14_years,2001_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_15_24_years,2001_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_25_34_years,2001_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_35_44_years,2001_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_45_54_years,2001_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_55_64_years,2001_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_65_74_years,2001_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_75_84_years,2001_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_85_years_and_over,2001_Census_Other_Religions_Australian_Aboriginal_Traditional_Religions_Total,2001_Census_Other_Religions_Other_Religious_Groups_0_14_years,2001_Census_Other_Religions_Other_Religious_Groups_15_24_years,2001_Census_Other_Religions_Other_Religious_Groups_25_34_years,2001_Census_Other_Religions_Other_Religious_Groups_35_44_years,2001_Census_Other_Religions_Other_Religious_Groups_45_54_years,2001_Census_Other_Religions_Other_Religious_Groups_55_64_years,2001_Census_Other_Religions_Other_Religious_Groups_65_74_years,2001_Census_Other_Religions_Other_Religious_Groups_75_84_years,2001_Census_Other_Religions_Other_Religious_Groups_85_years_and_over,2001_Census_Other_Religions_Other_Religious_Groups_Total,2001_Census_Other_Religions_Total_0_14_years,2001_Census_Other_Religions_Total_15_24_years,2001_Census_Other_Religions_Total_25_34_years,2001_Census_Other_Religions_Total_35_44_years,2001_Census_Other_Religions_Total_45_54_years,2001_Census_Other_Religions_Total_55_64_years,2001_Census_Other_Religions_Total_65_74_years,2001_Census_Other_Religions_Total_75_84_years,2001_Census_Other_Religions_Total_85_years_and_over,2001_Census_Other_Religions_Total_Total,2001_Census_No_religion_0_14_years,2001_Census_No_religion_15_24_years,2001_Census_No_religion_25_34_years,2001_Census_No_religion_35_44_years,2001_Census_No_religion_45_54_years,2001_Census_No_religion_55_64_years,2001_Census_No_religion_65_74_years,2001_Census_No_religion_75_84_years,2001_Census_No_religion_85_years_and_over,2001_Census_No_religion_Total,2001_Census_Other_religious_affiliation_0_14_years,2001_Census_Other_religious_affiliation_15_24_years,2001_Census_Other_religious_affiliation_25_34_years,2001_Census_Other_religious_affiliation_35_44_years,2001_Census_Other_religious_affiliation_45_54_years,2001_Census_Other_religious_affiliation_55_64_years,2001_Census_Other_religious_affiliation_65_74_years,2001_Census_Other_religious_affiliation_75_84_years,2001_Census_Other_religious_affiliation_85_years_and_over,2001_Census_Other_religious_affiliation_Total,2001_Census_Religious_affiliation_not_stated_0_14_years,2001_Census_Religious_affiliation_not_stated_15_24_years,2001_Census_Religious_affiliation_not_stated_25_34_years,2001_Census_Religious_affiliation_not_stated_35_44_years,2001_Census_Religious_affiliation_not_stated_45_54_years,2001_Census_Religious_affiliation_not_stated_55_64_years,2001_Census_Religious_affiliation_not_stated_65_74_years,2001_Census_Religious_affiliation_not_stated_75_84_years,2001_Census_Religious_affiliation_not_stated_85_years_and_over,2001_Census_Religious_affiliation_not_stated_Total,2001_Census_Overseas_visitors_0_14_years,2001_Census_Overseas_visitors_15_24_years,2001_Census_Overseas_visitors_25_34_years,2001_Census_Overseas_visitors_35_44_years,2001_Census_Overseas_visitors_45_54_years,2001_Census_Overseas_visitors_55_64_years,2001_Census_Overseas_visitors_65_74_years,2001_Census_Overseas_visitors_75_84_years,2001_Census_Overseas_visitors_85_years_and_over,2001_Census_Overseas_visitors_Total,2001_Census_Total_0_14_years,2001_Census_Total_15_24_years,2001_Census_Total_25_34_years,2001_Census_Total_35_44_years,2001_Census_Total_45_54_years,2001_Census_Total_55_64_years,2001_Census_Total_65_74_years,2001_Census_Total_75_84_years,2001_Census_Total_85_years_and_over,2001_Census_Total_Total,2006_Census_Buddhism_0_14_years,2006_Census_Buddhism_15_24_years,2006_Census_Buddhism_25_34_years,2006_Census_Buddhism_35_44_years,2006_Census_Buddhism_45_54_years,2006_Census_Buddhism_55_64_years,2006_Census_Buddhism_65_74_years,2006_Census_Buddhism_75_84_years,2006_Census_Buddhism_85_years_and_over,2006_Census_Buddhism_Total,2006_Census_Christianity_Anglican_0_14_years,2006_Census_Christianity_Anglican_15_24_years,2006_Census_Christianity_Anglican_25_34_years,2006_Census_Christianity_Anglican_35_44_years,2006_Census_Christianity_Anglican_45_54_years,2006_Census_Christianity_Anglican_55_64_years,2006_Census_Christianity_Anglican_65_74_years,2006_Census_Christianity_Anglican_75_84_years,2006_Census_Christianity_Anglican_85_years_and_over,2006_Census_Christianity_Anglican_Total,2006_Census_Christianity_Assyrian_Apostolic_0_14_years,2006_Census_Christianity_Assyrian_Apostolic_15_24_years,2006_Census_Christianity_Assyrian_Apostolic_25_34_years,2006_Census_Christianity_Assyrian_Apostolic_35_44_years,2006_Census_Christianity_Assyrian_Apostolic_45_54_years,2006_Census_Christianity_Assyrian_Apostolic_55_64_years,2006_Census_Christianity_Assyrian_Apostolic_65_74_years,2006_Census_Christianity_Assyrian_Apostolic_75_84_years,2006_Census_Christianity_Assyrian_Apostolic_85_years_and_over,2006_Census_Christianity_Assyrian_Apostolic_Total,2006_Census_Christianity_Baptist_0_14_years,2006_Census_Christianity_Baptist_15_24_years,2006_Census_Christianity_Baptist_25_34_years,2006_Census_Christianity_Baptist_35_44_years,2006_Census_Christianity_Baptist_45_54_years,2006_Census_Christianity_Baptist_55_64_years,2006_Census_Christianity_Baptist_65_74_years,2006_Census_Christianity_Baptist_75_84_years,2006_Census_Christianity_Baptist_85_years_and_over,2006_Census_Christianity_Baptist_Total,2006_Census_Christianity_Brethren_0_14_years,2006_Census_Christianity_Brethren_15_24_years,2006_Census_Christianity_Brethren_25_34_years,2006_Census_Christianity_Brethren_35_44_years,2006_Census_Christianity_Brethren_45_54_years,2006_Census_Christianity_Brethren_55_64_years,2006_Census_Christianity_Brethren_65_74_years,2006_Census_Christianity_Brethren_75_84_years,2006_Census_Christianity_Brethren_85_years_and_over,2006_Census_Christianity_Brethren_Total,2006_Census_Christianity_Catholic_0_14_years,2006_Census_Christianity_Catholic_15_24_years,2006_Census_Christianity_Catholic_25_34_years,2006_Census_Christianity_Catholic_35_44_years,2006_Census_Christianity_Catholic_45_54_years,2006_Census_Christianity_Catholic_55_64_years,2006_Census_Christianity_Catholic_65_74_years,2006_Census_Christianity_Catholic_75_84_years,2006_Census_Christianity_Catholic_85_years_and_over,2006_Census_Christianity_Catholic_Total,2006_Census_Christianity_Churches_of_Christ_0_14_years,2006_Census_Christianity_Churches_of_Christ_15_24_years,2006_Census_Christianity_Churches_of_Christ_25_34_years,2006_Census_Christianity_Churches_of_Christ_35_44_years,2006_Census_Christianity_Churches_of_Christ_45_54_years,2006_Census_Christianity_Churches_of_Christ_55_64_years,2006_Census_Christianity_Churches_of_Christ_65_74_years,2006_Census_Christianity_Churches_of_Christ_75_84_years,2006_Census_Christianity_Churches_of_Christ_85_years_and_over,2006_Census_Christianity_Churches_of_Christ_Total,2006_Census_Christianity_Eastern_Orthodox_0_14_years,2006_Census_Christianity_Eastern_Orthodox_15_24_years,2006_Census_Christianity_Eastern_Orthodox_25_34_years,2006_Census_Christianity_Eastern_Orthodox_35_44_years,2006_Census_Christianity_Eastern_Orthodox_45_54_years,2006_Census_Christianity_Eastern_Orthodox_55_64_years,2006_Census_Christianity_Eastern_Orthodox_65_74_years,2006_Census_Christianity_Eastern_Orthodox_75_84_years,2006_Census_Christianity_Eastern_Orthodox_85_years_and_over,2006_Census_Christianity_Eastern_Orthodox_Total
10101,10849,5724,5712,7302,7018,5767,4448,2563,837,50220,13,5,16,6,7,4,0,0,0,51,87,37,35,26,16,12,3,0,0,216,0,0,3,0,5,5,0,0,0,13,0,0,0,3,0,0,0,0,0,3,17,25,28,23,32,12,3,3,0,143,17,25,28,26,32,12,3,3,0,146,1383,710,685,767,759,446,162,89,21,5022,157,85,90,76,71,36,20,13,3,551,1239,737,814,858,695,502,387,191,60,5483,24,60,24,14,14,10,11,3,0,160,13798,7402,7440,9113,8655,6821,5037,2862,921,62049,23,36,22,60,36,38,3,4,0,222,3590,2093,2073,2823,2964,2825,2050,1334,461,20213,0,3,0,0,0,0,0,0,0,3,134,100,65,94,80,77,33,40,10,633,90,36,33,32,12,16,4,3,3,229,5060,2767,2362,3045,2832,2400,1666,1076,282,21490,6,0,3,5,3,5,3,0,0,25,41,48,44,51,53,48,35,16,4,340
10102,7340,4137,4500,5569,4725,3128,1880,1015,296,32590,19,12,13,16,9,5,3,0,0,77,23,14,23,23,7,6,0,3,0,99,9,6,3,10,5,4,0,3,3,43,3,4,0,4,0,0,0,0,0,11,28,27,41,41,31,14,3,5,0,190,31,31,41,45,31,14,3,5,0,201,1587,793,971,1084,894,363,130,69,13,5904,174,108,118,110,95,40,11,4,3,663,1010,506,565,664,633,341,194,115,37,4065,70,70,33,35,19,16,10,6,3,262,10298,5708,6323,7609,6479,3941,2238,1220,358,44174,60,33,83,85,75,40,12,3,0,391,2196,1285,1268,1942,1802,1337,683,415,112,11040,0,0,0,0,0,0,0,0,0,0,79,61,50,78,91,48,28,12,6,453,39,17,19,11,7,7,12,8,0,120,3608,2197,1842,2555,2111,1476,810,493,121,15213,23,9,9,11,12,6,4,3,0,77,370,222,322,312,257,247,154,80,20,1984
10103,4303,3180,2820,3132,2591,2125,1262,693,198,20304,17,9,11,6,7,3,0,0,0,53,33,15,17,12,5,3,3,0,0,88,13,10,20,17,16,10,4,0,0,90,0,0,0,0,0,0,0,0,0,0,16,22,19,13,14,4,0,0,0,88,16,22,19,13,14,4,0,0,0,88,861,996,798,680,529,283,115,54,8,4324,97,231,180,88,59,38,10,4,5,712,791,579,569,524,483,314,247,136,44,3687,81,147,180,72,44,13,10,6,3,556,6251,5235,4651,4591,3787,2798,1654,893,258,30118,50,41,33,44,49,28,10,0,0,255,1277,913,797,1095,1196,999,560,344,113,7294,0,0,0,0,0,0,0,0,0,0,105,61,64,56,64,30,19,10,0,409,8,3,3,3,3,3,3,0,0,26,1714,1110,915,1197,989,851,471,276,96,7619,5,13,4,4,7,3,3,0,0,39,55,28,31,54,37,13,21,12,3,254
10104,7877,3687,3763,5933,6331,6420,6142,3726,934,44813,15,4,7,15,17,5,4,0,0,67,13,5,6,10,8,14,3,0,0,59,4,3,0,8,7,7,8,0,0,37,8,6,5,4,3,0,0,0,0,26,28,25,21,49,45,22,12,7,0,209,36,31,26,53,48,22,12,7,0,235,2876,1191,1073,1573,1589,977,659,361,68,10367,318,137,130,175,179,87,62,33,6,1127,1588,718,603,927,892,632,571,336,63,6330,22,44,30,31,30,27,14,5,4,207,12831,5852,5675,8824,9209,8227,7491,4471,1075,63655,93,42,44,95,143,89,11,7,3,527,2714,1426,1266,2177,2935,3364,2708,2055,635,19280,0,0,0,0,0,0,0,0,0,0,159,60,58,92,109,128,121,66,14,807,0,0,3,0,3,0,0,3,0,9,2806,1574,1196,1972,2333,2132,1731,953,242,14939,6,5,0,5,9,17,18,6,5,71,54,17,28,56,36,68,47,17,5,328
10201,23645,12929,12979,17448,15799,11889,11088,9298,2593,117668,51,27,41,51,38,24,9,3,0,244,111,79,59,66,43,22,4,3,0,387,35,8,9,29,38,30,19,22,10,200,0,0,0,0,0,3,0,0,0,3,56,72,82,107,62,33,16,5,3,436,56,72,82,107,62,36,16,5,3,439,5079,2695,2856,3042,2495,1241,865,594,144,19011,647,446,425,384,305,134,81,60,12,2494,3322,1666,1604,1941,1795,1131,1068,850,271,13648,108,184,114,64,40,62,29,12,5,618,33146,18196,18305,23332,20775,14629,13201,10854,3041,155479,157,103,179,227,208,117,39,8,3,1041,6984,4497,4096,5978,6519,5854,4528,4258,1664,44378,0,0,0,0,0,0,0,0,0,0,585,408,296,408,443,339,275,233,79,3066,57,35,25,12,11,16,5,18,4,183,8753,5340,4119,5739,5609,4307,3209,2467,661,40204,81,45,34,57,82,36,21,24,11,391,213,105,114,204,132,115,128,68,10,1089
10202,20839,10737,11913,14454,12605,10555,10710,7120,1973,100906,26,12,18,27,12,13,8,5,0,121,113,34,51,53,38,16,10,0,3,318,7,86,10,17,13,17,7,10,3,170,0,3,0,0,0,0,0,0,0,3,32,46,73,59,32,29,9,4,3,287,32,49,73,59,32,29,9,4,3,290,4995,2202,2317,2098,1502,852,659,371,96,15092,639,307,344,257,195,94,60,39,8,1943,2722,1244,1180,1432,1220,899,857,656,215,10425,57,75,42,40,39,27,21,7,0,308,29483,14815,16040,18550,15734,12531,12351,8212,2305,130021,78,70,99,121,122,68,24,9,3,594,7580,4563,4619,5999,5881,5450,4730,3852,1231,43905,4,0,0,3,0,0,0,0,0,7,493,264,238,325,351,337,270,216,67,2561,3,0,0,3,5,5,8,4,5,33,8469,4483,3969,5275,4845,3961,3412,2288,552,37254,28,11,12,15,23,20,21,18,12,160,145,75,103,115,112,119,97,54,5,825
10301,6820,5188,3751,4496,4221,2980,2062,1343,476,31337,18,8,10,11,12,0,3,0,0,62,24,26,19,13,13,3,4,0,0,102,0,4,4,3,4,3,0,0,0,18,4,3,3,0,0,0,0,0,0,10,13,41,29,14,15,5,0,0,0,117,17,44,32,14,15,5,0,0,0,127,967,798,586,515,492,207,101,51,8,3725,103,133,75,49,36,25,6,10,4,441,738,674,636,549,458,277,163,124,53,3672,47,75,37,18,10,9,7,3,3,209,8752,7006,5177,5691,5285,3519,2349,1534,547,39860,32,51,33,35,42,20,4,3,0,220,1677,1576,1125,1299,1463,1321,798,630,218,10107,0,0,0,0,0,0,0,0,0,0,133,109,71,84,108,91,28,19,4,647,50,34,18,17,18,8,7,3,3,158,3476,2650,1577,1931,1826,1433,910,512,180,14495,4,14,5,3,13,4,0,0,3,46,45,23,23,34,22,34,12,6,3,202
10302,10979,5174,5356,6930,6545,5619,4514,2852,954,48923,14,5,3,14,6,4,0,0,0,46,6,3,5,3,5,0,0,0,0,22,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,10,17,11,14,3,0,0,0,55,0,10,17,11,14,3,0,0,0,55,1092,512,514,496,399,220,147,63,21,3464,166,61,83,65,39,38,16,7,3,478,971,481,446,469,538,344,296,172,51,3768,17,40,15,16,6,5,4,0,0,103,13260,6297,6457,8037,7576,6245,4982,3097,1032,56983,14,13,15,22,32,12,0,3,0,111,3208,1634,1639,2290,2395,2395,1973,1281,445,17260,0,0,0,0,0,0,0,0,0,0,180,102,95,118,114,106,76,39,13,843,104,84,58,34,43,11,10,13,0,357,4486,2043,1814,2302,2279,1984,1539,913,265,17625,0,0,0,0,0,4,4,0,0,8,15,4,10,29,12,24,12,7,0,113
10303,7180,3644,3818,4955,4813,4067,2831,1710,502,33520,0,0,0,4,9,5,0,0,0,18,15,9,9,14,3,3,3,3,0,59,3,0,0,4,3,3,3,0,3,19,3,0,0,0,0,0,0,0,0,3,17,19,19,19,18,10,4,3,0,109,20,19,19,19,18,10,4,3,0,112,1265,578,541,631,521,325,169,65,14,4109,143,56,57,71,50,34,14,6,0,431,940,442,598,589,517,365,260,145,44,3900,12,24,15,9,7,4,3,0,0,74,9599,4794,5088,6331,5968,4840,3290,1935,563,42408,17,10,36,31,38,32,7,3,0,174,2081,1197,1306,1768,1975,2037,1364,890,285,12903,0,0,0,0,0,0,0,0,0,0,103,66,45,77,75,61,47,18,7,499,58,26,18,20,11,24,5,7,3,172,2739,1448,1205,1682,1545,1459,920,498,177,11673,0,0,3,0,0,4,0,0,0,7,15,9,19,25,26,26,20,19,0,159
10304,9505,5376,5282,5999,5579,4092,3077,1918,663,41491,10,3,9,13,3,4,3,0,0,45,9,0,10,9,6,3,0,0,0,37,0,0,3,3,4,3,3,0,0,16,0,0,0,0,3,0,0,0,0,3,12,17,22,16,13,5,6,0,0,91,12,17,22,16,16,5,6,0,0,94,1145,677,661,570,504,242,132,48,15,3994,165,89,95,62,40,30,13,8,0,502,837,460,446,450,473,298,241,163,47,3415,11,63,17,8,11,0,5,0,3,118,11718,6715,6563,7159,6663,4687,3483,2140,728,49856,39,23,23,35,31,12,5,4,3,175,2678,1562,1509,1935,1969,1749,1227,865,279,13773,0,0,0,0,0,0,0,0,0,0,173,136,93,106,125,80,58,32,14,817,96,68,40,39,36,15,22,20,8,344,4087,2190,1855,2297,2040,1599,1154,658,200,16080,19,14,13,13,16,15,12,3,0,105,35,14,31,37,26,29,23,9,6,210
10401,7039,3189,3287,5040,5087,4691,4239,2525,709,35806,0,0,3,3,3,0,0,0,0,9,10,4,4,5,0,0,0,0,0,23,0,0,0,3,4,6,0,0,0,13,0,0,3,0,3,0,0,0,0,6,16,17,19,36,25,7,6,3,0,129,16,17,22,36,28,7,6,3,0,135,1643,783,589,864,742,386,312,135,28,5482,203,99,79,89,93,31,22,12,7,635,1099,524,501,626,525,404,316,176,56,4227,33,46,25,15,20,15,15,3,0,172,10078,4675,4530,6729,6543,5547,4914,2857,800,46673,22,20,20,43,52,22,5,7,3,194,2491,1294,1152,1882,2304,2396,2018,1418,408,15363,0,0,0,0,0,0,0,0,0,0,140,83,57,83,102,115,78,57,20,735,0,0,0,0,0,0,0,0,0,0,2244,1128,883,1419,1606,1499,1179,629,191,10778,11,6,5,9,13,11,8,3,0,66,0,4,5,3,15,14,5,6,0,52
10402,10280,5612,5004,7808,7843,6381,5654,3567,1011,53160,14,6,15,12,11,4,5,0,0,67,23,5,14,17,12,6,7,3,3,90,14,0,3,10,5,3,5,5,0,45,7,3,4,3,3,0,0,0,0,20,262,131,146,200,151,45,47,15,6,1003,269,134,150,203,154,45,47,15,6,1023,3488,1693,1369,1813,1737,834,543,256,50,11783,453,260,212,237,210,91,62,27,8,1560,1835,880,764,1048,1014,674,510,322,101,7148,56,160,71,49,62,50,35,9,0,492,16531,8801,7669,11317,11194,8125,6885,4215,1182,75919,96,75,69,128,169,95,20,15,3,670,3151,1922,1682,2800,3315,3211,2656,1848,666,21251,0,0,0,0,0,0,0,0,0,0,246,121,105,155,156,144,118,73,18,1136,4,3,0,4,3,0,5,3,0,22,3774,2176,1535,2444,2602,2109,1573,971,274,17458,7,5,6,8,14,20,7,3,3,73,34,21,25,26,36,27,17,13,0,199
10501,5865,2612,3570,3747,3286,2866,1961,802,230,24939,4,3,4,3,3,0,0,0,0,17,10,4,7,12,0,10,4,0,0,47,0,0,3,3,0,3,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,8,6,4,7,3,3,0,0,31,3,8,6,4,7,3,3,0,0,34,734,306,372,327,262,164,87,24,5,2281,54,21,45,39,29,13,6,3,0,210,671,319,372,342,308,204,162,80,20,2478,16,30,25,6,6,7,4,0,0,94,7357,3308,4415,4495,3914,3270,2230,909,258,30156,3,0,8,14,17,5,4,3,0,54,1784,873,935,1249,1372,1197,821,419,104,8754,0,0,0,0,0,0,0,0,0,0,59,40,38,34,45,27,24,6,0,273,20,4,5,8,0,0,3,0,3,43,2361,993,1093,1266,1167,1023,717,338,85,9043,0,0,0,3,0,5,6,0,0,14,6,8,5,9,20,36,42,3,3,132
10502,2749,1633,1759,2444,2556,2129,1890,1045,367,16572,9,3,6,7,3,3,3,0,0,34,3,0,3,0,4,3,0,3,0,16,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,13,4,11,0,0,0,0,40,6,6,13,4,11,0,0,0,0,40,1326,634,691,661,499,240,169,79,17,4316,110,52,75,54,42,30,17,0,0,380,622,339,368,389,306,214,207,118,32,2595,7,29,23,11,16,8,7,3,0,104,4838,2702,2947,3586,3440,2633,2297,1248,416,24107,7,3,11,10,19,7,0,0,0,57,439,261,329,440,590,593,399,295,81,3427,0,0,0,0,0,0,0,0,0,0,53,25,19,27,41,50,40,30,4,289,0,5,0,0,4,0,0,0,0,9,1104,696,578,818,939,754,599,347,91,5926,5,0,0,3,6,13,9,6,0,42,20,7,8,12,5,12,8,11,3,86
10503,13102,6688,6649,8044,7475,5935,4482,2606,819,55800,13,5,7,11,9,4,3,0,0,52,31,10,35,9,6,4,3,0,0,98,0,3,0,3,3,3,3,3,0,18,3,0,4,3,5,0,0,0,0,15,13,21,21,19,22,9,6,0,0,111,16,21,25,22,27,9,6,0,0,126,1484,667,712,653,541,297,196,81,23,4654,165,89,106,79,72,25,17,15,0,568,1460,667,620,752,661,509,342,185,54,5250,20,67,19,21,15,11,5,3,0,161,16305,8227,8195,9631,8831,6805,5065,2893,896,66848,8,19,22,26,35,14,3,3,3,133,3994,2220,2084,2734,2932,2614,2004,1304,421,20307,0,0,0,0,0,0,0,0,0,0,212,160,140,139,169,152,105,55,26,1158,8,6,3,3,4,3,8,0,0,35,5186,2528,2044,2607,2476,1934,1420,818,213,19226,29,13,10,7,13,6,3,3,4,88,36,23,29,26,26,30,26,8,3,207
10601,12504,7139,7319,8773,8272,5641,4184,2690,877,57399,33,0,12,19,9,7,0,0,0,80,30,14,14,12,11,0,0,0,0,81,3,3,7,4,7,7,3,0,0,34,0,0,0,0,0,0,0,0,0,0,19,19,28,20,21,13,0,3,0,123,19,19,28,20,21,13,0,3,0,123,2374,1203,1068,1185,993,470,247,141,31,7712,322,142,156,135,79,44,26,12,3,919,1701,915,1025,1043,905,555,429,268,64,6905,29,47,42,44,46,23,14,0,6,251,17051,9514,9703,11278,10395,6776,4911,3120,981,73729,33,30,47,54,53,40,7,3,0,267,5266,3042,3115,3593,3862,3277,1888,1386,475,25904,0,0,0,0,0,0,0,0,0,0,224,128,103,161,184,127,75,63,22,1087,29,15,3,20,3,9,3,3,0,85,4272,2450,2084,2615,2395,1797,1090,668,202,17573,12,14,0,16,8,6,13,4,0,73,27,21,20,29,26,33,9,7,3,175
10602,9177,5644,5376,6296,5819,3742,2825,1868,551,41298,4,6,6,10,0,4,0,0,0,30,28,9,11,15,6,3,0,3,0,75,3,0,3,3,4,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,17,22,30,23,18,7,0,0,0,117,17,22,30,23,18,7,0,0,0,117,1416,758,708,684,562,185,93,72,20,4498,174,98,78,69,58,23,12,12,3,527,959,485,445,482,409,264,169,126,37,3376,9,24,14,8,12,4,9,0,0,80,11798,7073,6684,7620,6910,4244,3111,2089,614,50143,21,19,30,41,50,14,5,5,5,190,3381,2162,2333,2536,2462,2079,1186,915,289,17343,0,0,0,0,0,0,0,0,0,0,316,186,164,196,171,119,63,33,23,1271,41,39,6,14,18,3,4,4,3,132,4199,2383,2152,2428,2325,1608,1075,741,216,17127,15,26,13,12,26,19,10,8,4,133,34,11,28,29,25,23,12,10,5,177
10603,9398,4748,5128,6563,6046,5609,4537,2424,578,45031,8,5,3,11,3,3,0,3,0,36,7,6,12,10,10,4,0,0,0,49,3,3,3,3,3,4,5,3,0,27,0,0,3,0,3,3,0,0,0,9,14,12,24,20,25,13,3,3,0,114,14,12,27,20,28,16,3,3,0,123,2118,916,950,1092,815,513,358,181,41,6984,241,124,134,116,78,44,29,19,3,788,1376,665,685,732,708,520,386,233,46,5351,31,39,38,30,37,21,12,9,3,220,13225,6549,7014,8633,7765,6750,5345,2875,674,58830,45,20,37,60,68,27,14,3,0,274,3297,1886,1786,2648,2711,2992,2372,1519,408,19619,0,0,0,0,0,0,0,0,0,0,297,184,144,201,201,220,168,73,20,1508,20,6,15,6,4,4,3,0,3,61,3299,1819,1450,2018,1945,1914,1442,765,170,14822,21,13,4,16,26,18,12,5,0,115,69,32,32,48,38,47,24,15,6,311
10604,5173,2822,2901,3537,3249,2333,1609,930,357,22911,3,0,4,3,3,4,0,0,0,17,0,5,3,0,4,0,0,3,0,15,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,11,7,8,6,3,0,0,47,6,6,11,7,8,6,3,0,0,47,708,292,368,293,266,133,45,17,6,2128,52,36,39,36,20,10,3,3,0,199,536,346,409,377,302,187,123,73,43,2396,10,16,13,15,8,5,3,0,0,70,6503,3532,3759,4285,3878,2685,1789,1029,406,27866,13,13,17,25,16,14,0,0,0,98,2166,1271,1289,1531,1617,1371,939,606,219,11009,0,0,0,0,0,0,0,0,0,0,57,47,40,34,54,31,13,8,0,284,0,0,0,0,0,0,0,0,0,0,1889,1072,961,1152,1051,799,467,272,92,7755,0,0,3,3,0,3,0,3,0,12,3,4,7,7,6,8,3,3,0,41
10701,11066,7037,6980,8257,7466,5894,5020,2501,623,54844,16,22,11,12,20,8,0,3,0,92,348,278,214,135,131,94,23,0,0,1223,0,3,3,4,4,0,3,0,0,17,0,0,0,3,0,0,0,0,0,3,25,21,27,19,10,11,4,4,0,121,25,21,27,22,10,11,4,4,0,124,2057,981,1079,1018,717,405,243,109,24,6633,248,134,144,118,102,53,20,13,3,835,1370,707,667,736,572,425,292,187,45,5001,17,23,23,16,17,22,12,5,3,138,15223,9266,9198,10406,9123,6937,5634,2827,701,69315,66,53,83,95,96,38,19,6,0,456,2873,1830,1908,2377,2386,2077,1507,1095,358,16411,0,0,0,0,0,0,0,0,0,0,73,54,45,58,85,59,59,26,4,463,29,16,6,14,4,3,3,3,3,81,4186,2973,2316,3058,2885,2296,2067,1415,286,21482,58,23,20,36,36,34,20,3,4,234,948,584,874,775,704,793,550,270,36,5534
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
